course1,course2,n_students
3033ÍSE603G20250,3033ÍSE405G20250,2
3033ÍSE509G20250,3033ÍSE603G20250,12
3033ÍSE603G20250,3033ÍSE509G20250,12
1014LÖG029F20250,1014LÖG182F20250,2
1014LÖG182F20250,1014LÖG029F20250,2
1014LÖG029F20250,1014LÖG203F20250,2
1014LÖG203F20250,1014LÖG029F20250,2
1014LÖG029F20250,1014LÖG206F20250,2
1014LÖG206F20250,1014LÖG029F20250,2
1014LÖG029F20250,1014LÖG208F20250,1
1014LÖG208F20250,1014LÖG029F20250,1
1014LÖG029F20250,1014LÖG210F20250,2
1014LÖG210F20250,1014LÖG029F20250,2
1014LÖG029F20250,1014LÖG291F20250,2
1014LÖG291F20250,1014LÖG029F20250,2
1014LÖG182F20250,1014LÖG203F20250,22
1014LÖG203F20250,1014LÖG182F20250,22
1014LÖG182F20250,1014LÖG206F20250,18
1014LÖG206F20250,1014LÖG182F20250,18
1014LÖG182F20250,1014LÖG208F20250,3
1014LÖG208F20250,1014LÖG182F20250,3
1014LÖG182F20250,1014LÖG210F20250,8
1014LÖG210F20250,1014LÖG182F20250,8
1014LÖG182F20250,1014LÖG291F20250,7
1014LÖG291F20250,1014LÖG182F20250,7
1014LÖG203F20250,1014LÖG206F20250,48
1014LÖG206F20250,1014LÖG203F20250,48
1014LÖG203F20250,1014LÖG208F20250,6
1014LÖG208F20250,1014LÖG203F20250,6
1014LÖG203F20250,1014LÖG210F20250,21
1014LÖG210F20250,1014LÖG203F20250,21
1014LÖG203F20250,1014LÖG291F20250,16
1014LÖG291F20250,1014LÖG203F20250,16
1014LÖG206F20250,1014LÖG208F20250,6
1014LÖG208F20250,1014LÖG206F20250,6
1014LÖG206F20250,1014LÖG210F20250,20
1014LÖG210F20250,1014LÖG206F20250,20
1014LÖG206F20250,1014LÖG291F20250,17
1014LÖG291F20250,1014LÖG206F20250,17
1014LÖG208F20250,1014LÖG210F20250,2
1014LÖG210F20250,1014LÖG208F20250,2
1014LÖG208F20250,1014LÖG291F20250,4
1014LÖG291F20250,1014LÖG208F20250,4
1014LÖG210F20250,1014LÖG291F20250,8
1014LÖG291F20250,1014LÖG210F20250,8
1013HAG231F20250,1016VIÐ278F20250,2
1016VIÐ278F20250,1013HAG231F20250,2
1013HAG231F20250,1016VIÐ284F20250,8
1016VIÐ284F20250,1013HAG231F20250,8
1013HAG231F20250,1016VIÐ289F20250,1
1016VIÐ289F20250,1013HAG231F20250,1
1016VIÐ278F20250,1016VIÐ284F20250,14
1016VIÐ284F20250,1016VIÐ278F20250,14
1016VIÐ278F20250,1016VIÐ289F20250,8
1016VIÐ289F20250,1016VIÐ278F20250,8
1016VIÐ284F20250,1016VIÐ289F20250,4
1016VIÐ289F20250,1016VIÐ284F20250,4
3033RIT204G20250,4044SNU402M20250,1
4044SNU402M20250,3033RIT204G20250,1
3033RIT204G20250,4044SNU601L20250,1
4044SNU601L20250,3033RIT204G20250,1
4044SNU402M20250,4044SNU601L20250,8
4044SNU601L20250,4044SNU402M20250,8
1015OSS204F20250,1015OSS223F20250,43
1015OSS223F20250,1015OSS204F20250,43
2022LYF406G20250,2022LYF618G20250,1
2022LYF618G20250,2022LYF406G20250,1
4041TÓS202G20250,4041TÓS207G20250,20
4041TÓS207G20250,4041TÓS202G20250,20
4041TÓS202G20250,4041TÓS211G20250,23
4041TÓS211G20250,4041TÓS202G20250,23
4041TÓS207G20250,4041TÓS211G20250,20
4041TÓS211G20250,4041TÓS207G20250,20
2021HJÚ409G20250,2021HJÚ617G20250,3
2021HJÚ617G20250,2021HJÚ409G20250,3
2021HJÚ409G20250,2021HJÚ618G20250,3
2021HJÚ618G20250,2021HJÚ409G20250,3
2021HJÚ409G20250,2021HJÚ620G20250,3
2021HJÚ620G20250,2021HJÚ409G20250,3
2021HJÚ409G20250,2021HJÚ627G20250,3
2021HJÚ627G20250,2021HJÚ409G20250,3
2021HJÚ409G20250,2021HJÚ632G20250,3
2021HJÚ632G20250,2021HJÚ409G20250,3
2021HJÚ409G20250,2021HJÚ633G20250,3
2021HJÚ633G20250,2021HJÚ409G20250,3
3033ÍSE201G20250,4042KME211F20250,1
4042KME211F20250,3033ÍSE201G20250,1
3033ÍSE201G20250,4043MVS213F20250,1
4043MVS213F20250,3033ÍSE201G20250,1
3033ÍSE204G20250,4042KME211F20250,1
4042KME211F20250,3033ÍSE204G20250,1
3033ÍSE204G20250,4043MVS213F20250,1
4043MVS213F20250,3033ÍSE204G20250,1
3033ÍSE205G20250,4042KME211F20250,1
4042KME211F20250,3033ÍSE205G20250,1
3033ÍSE205G20250,4043MVS213F20250,1
4043MVS213F20250,3033ÍSE205G20250,1
4042KME211F20250,4043MVS213F20250,1
4043MVS213F20250,4042KME211F20250,1
5054RAF401G20250,5054RAF402G20250,19
5054RAF402G20250,5054RAF401G20250,19
5054RAF401G20250,5054RAF403G20250,20
5054RAF403G20250,5054RAF401G20250,20
5054RAF401G20250,5054RAF404G20250,18
5054RAF404G20250,5054RAF401G20250,18
5054RAF401G20250,5054RAF405G20250,21
5054RAF405G20250,5054RAF401G20250,21
5054RAF401G20250,5054RAF406G20250,20
5054RAF406G20250,5054RAF401G20250,20
5054RAF401G20250,5054RAF407G20250,18
5054RAF407G20250,5054RAF401G20250,18
5054RAF402G20250,5054RAF403G20250,23
5054RAF403G20250,5054RAF402G20250,23
5054RAF402G20250,5054RAF404G20250,22
5054RAF404G20250,5054RAF402G20250,22
5054RAF402G20250,5054RAF405G20250,19
5054RAF405G20250,5054RAF402G20250,19
5054RAF402G20250,5054RAF406G20250,23
5054RAF406G20250,5054RAF402G20250,23
5054RAF402G20250,5054RAF407G20250,23
5054RAF407G20250,5054RAF402G20250,23
5054RAF403G20250,5054RAF404G20250,21
5054RAF404G20250,5054RAF403G20250,21
5054RAF403G20250,5054RAF405G20250,21
5054RAF405G20250,5054RAF403G20250,21
5054RAF403G20250,5054RAF406G20250,25
5054RAF406G20250,5054RAF403G20250,25
5054RAF403G20250,5054RAF407G20250,22
5054RAF407G20250,5054RAF403G20250,22
5054RAF404G20250,5054RAF405G20250,18
5054RAF405G20250,5054RAF404G20250,18
5054RAF404G20250,5054RAF406G20250,21
5054RAF406G20250,5054RAF404G20250,21
5054RAF404G20250,5054RAF407G20250,23
5054RAF407G20250,5054RAF404G20250,23
5054RAF405G20250,5054RAF406G20250,21
5054RAF406G20250,5054RAF405G20250,21
5054RAF405G20250,5054RAF407G20250,19
5054RAF407G20250,5054RAF405G20250,19
5054RAF406G20250,5054RAF407G20250,22
5054RAF407G20250,5054RAF406G20250,22
3033ÍSE014G20250,5056UMV402G20250,1
5056UMV402G20250,3033ÍSE014G20250,1
3033ÍSE025G20250,5056UMV402G20250,1
5056UMV402G20250,3033ÍSE025G20250,1
1013HAG231F20250,1013HAG617M20250,1
1013HAG617M20250,1013HAG231F20250,1
1013HAG617M20250,1016VIÐ284F20250,1
1016VIÐ284F20250,1013HAG617M20250,1
4044FAG401F20250,4044ÍET206F20250,28
4044ÍET206F20250,4044FAG401F20250,28
4044SFG009G20250,4044SNU201M20250,6
4044SNU201M20250,4044SFG009G20250,6
3031FRA203G20250,3031FRA205G20250,7
3031FRA205G20250,3031FRA203G20250,7
3031FRA203G20250,3031FRA214G20250,10
3031FRA214G20250,3031FRA203G20250,10
3031FRA205G20250,3031FRA214G20250,7
3031FRA214G20250,3031FRA205G20250,7
1011FÉL089F20250,2023LÝÐ201M20250,2
2023LÝÐ201M20250,1011FÉL089F20250,2
1011FÉL089F20250,5051REI603M20250,2
5051REI603M20250,1011FÉL089F20250,2
1011FÉL089F20250,5055MAS201F20250,4
5055MAS201F20250,1011FÉL089F20250,4
1011FÉL089F20250,5055MAS202M20250,4
5055MAS202M20250,1011FÉL089F20250,4
2023LÝÐ201M20250,5051REI603M20250,4
5051REI603M20250,2023LÝÐ201M20250,4
2023LÝÐ201M20250,5055MAS201F20250,3
5055MAS201F20250,2023LÝÐ201M20250,3
2023LÝÐ201M20250,5055MAS202M20250,7
5055MAS202M20250,2023LÝÐ201M20250,7
5051REI603M20250,5055MAS201F20250,2
5055MAS201F20250,5051REI603M20250,2
5051REI603M20250,5055MAS202M20250,6
5055MAS202M20250,5051REI603M20250,6
5055MAS201F20250,5055MAS202M20250,5
5055MAS202M20250,5055MAS201F20250,5
2021HJÚ0AIF20250,2021HJÚ441L20250,29
2021HJÚ441L20250,2021HJÚ0AIF20250,29
5055EÐL401G20250,5055EÐL408G20250,4
5055EÐL408G20250,5055EÐL401G20250,4
5055EÐL404M20250,5055EÐL408G20250,5
5055EÐL408G20250,5055EÐL404M20250,5
5055EÐL408G20250,5055STÆ401G20250,3
5055STÆ401G20250,5055EÐL408G20250,3
5055EÐL408G20250,5055STÆ405G20250,2
5055STÆ405G20250,5055EÐL408G20250,2
1016VIÐ277F20250,1016VIÐ278F20250,7
1016VIÐ278F20250,1016VIÐ277F20250,7
1016VIÐ277F20250,1016VIÐ284F20250,5
1016VIÐ284F20250,1016VIÐ277F20250,5
1016VIÐ277F20250,3031ÍTA004G20250,1
3031ÍTA004G20250,1016VIÐ277F20250,1
1016VIÐ278F20250,1016VIÐ290F20250,7
1016VIÐ290F20250,1016VIÐ278F20250,7
1016VIÐ278F20250,3031ÍTA004G20250,1
3031ÍTA004G20250,1016VIÐ278F20250,1
1016VIÐ284F20250,3031ÍTA004G20250,1
3031ÍTA004G20250,1016VIÐ284F20250,1
1016VIÐ290F20250,3031ÍTA004G20250,1
3031ÍTA004G20250,1016VIÐ290F20250,1
3034SAG269G20250,3034SAG280G20250,32
3034SAG280G20250,3034SAG269G20250,32
3034SAG269G20250,3034SAG437G20250,36
3034SAG437G20250,3034SAG269G20250,36
3034SAG280G20250,3034SAG437G20250,32
3034SAG437G20250,3034SAG280G20250,32
5051EVF201M20250,5051VÉL065G20250,21
5051VÉL065G20250,5051EVF201M20250,21
5051EVF201M20250,5055EFN202G20250,20
5055EFN202G20250,5051EVF201M20250,20
5051EVF201M20250,5055EFN209G20250,18
5055EFN209G20250,5051EVF201M20250,18
5051EVF201M20250,5055EVF401G20250,20
5055EVF401G20250,5051EVF201M20250,20
5051EVF201M20250,5055EÐL208G20250,20
5055EÐL208G20250,5051EVF201M20250,20
5051EVF201M20250,5055STÆ205G20250,16
5055STÆ205G20250,5051EVF201M20250,16
5051VÉL065G20250,5055EFN202G20250,22
5055EFN202G20250,5051VÉL065G20250,22
5051VÉL065G20250,5055EFN209G20250,18
5055EFN209G20250,5051VÉL065G20250,18
5051VÉL065G20250,5055EVF401G20250,21
5055EVF401G20250,5051VÉL065G20250,21
5051VÉL065G20250,5055EÐL208G20250,19
5055EÐL208G20250,5051VÉL065G20250,19
5055EFN202G20250,5055EFN209G20250,24
5055EFN209G20250,5055EFN202G20250,24
5055EFN202G20250,5055EVF401G20250,20
5055EVF401G20250,5055EFN202G20250,20
5055EFN202G20250,5055EÐL208G20250,23
5055EÐL208G20250,5055EFN202G20250,23
5055EFN202G20250,5055STÆ205G20250,16
5055STÆ205G20250,5055EFN202G20250,16
5055EFN209G20250,5055EVF401G20250,17
5055EVF401G20250,5055EFN209G20250,17
5055EFN209G20250,5055EÐL208G20250,20
5055EÐL208G20250,5055EFN209G20250,20
5055EFN209G20250,5055STÆ205G20250,13
5055STÆ205G20250,5055EFN209G20250,13
5055EVF401G20250,5055EÐL208G20250,18
5055EÐL208G20250,5055EVF401G20250,18
5055EVF401G20250,5055STÆ205G20250,21
5055STÆ205G20250,5055EVF401G20250,21
5055EÐL208G20250,5055STÆ205G20250,14
5055STÆ205G20250,5055EÐL208G20250,14
4044SFG005G20250,4044SFG009G20250,20
4044SFG009G20250,4044SFG005G20250,20
4044SFG005G20250,4044SFG201G20250,6
4044SFG201G20250,4044SFG005G20250,6
4044SFG005G20250,4044ÍET206F20250,2
4044ÍET206F20250,4044SFG005G20250,2
4044SFG009G20250,4044SFG201G20250,6
4044SFG201G20250,4044SFG009G20250,6
4044SFG009G20250,4044ÍET206F20250,1
4044ÍET206F20250,4044SFG009G20250,1
4044SFG201G20250,4044ÍET206F20250,1
4044ÍET206F20250,4044SFG201G20250,1
1016VIÐ278F20250,1016VIÐ282F20250,11
1016VIÐ282F20250,1016VIÐ278F20250,11
1016VIÐ278F20250,1016VIÐ285F20250,8
1016VIÐ285F20250,1016VIÐ278F20250,8
4042KME402G20250,4044LVG018G20250,6
4044LVG018G20250,4042KME402G20250,6
4042KME402G20250,4044LVG020G20250,6
4044LVG020G20250,4042KME402G20250,6
4042KME402G20250,4044ÍET402G20250,8
4044ÍET402G20250,4042KME402G20250,8
4044LVG018G20250,4044LVG020G20250,11
4044LVG020G20250,4044LVG018G20250,11
4044LVG018G20250,4044ÍET402G20250,2
4044ÍET402G20250,4044LVG018G20250,2
4044LVG020G20250,4044ÍET402G20250,2
4044ÍET402G20250,4044LVG020G20250,2
4042KEN402G20250,4044SNU014G20250,14
4044SNU014G20250,4042KEN402G20250,14
4042KEN403G20250,4044SNU014G20250,14
4044SNU014G20250,4042KEN403G20250,14
4042GKY401F20250,4044ÍET002F20250,7
4044ÍET002F20250,4042GKY401F20250,7
4042KEN203G20250,4044SNU012G20250,7
4044SNU012G20250,4042KEN203G20250,7
1015OSS201F20250,1015OSS223F20250,15
1015OSS223F20250,1015OSS201F20250,15
5051HBV201G20250,5051REI202G20250,5
5051REI202G20250,5051HBV201G20250,5
5051HBV201G20250,5054TÖV201G20250,44
5054TÖV201G20250,5051HBV201G20250,44
5051HBV201G20250,5055STÆ205G20250,12
5055STÆ205G20250,5051HBV201G20250,12
5054TÖV201G20250,5055STÆ205G20250,30
5055STÆ205G20250,5054TÖV201G20250,30
3031SÆN109G20250,3031SÆN201G20250,14
3031SÆN201G20250,3031SÆN109G20250,14
3031SÆN109G20250,3031SÆN203G20250,12
3031SÆN203G20250,3031SÆN109G20250,12
3031SÆN109G20250,3031SÆN205G20250,12
3031SÆN205G20250,3031SÆN109G20250,12
3031SÆN201G20250,3031SÆN203G20250,12
3031SÆN203G20250,3031SÆN201G20250,12
3031SÆN201G20250,3031SÆN205G20250,12
3031SÆN205G20250,3031SÆN201G20250,12
5053FER208G20250,5053FER209G20250,13
5053FER209G20250,5053FER208G20250,13
5053FER208G20250,5053LAN203G20250,13
5053LAN203G20250,5053FER208G20250,13
5053FER208G20250,5053LAN205G20250,13
5053LAN205G20250,5053FER208G20250,13
5053FER209G20250,5053LAN203G20250,13
5053LAN203G20250,5053FER209G20250,13
5053FER209G20250,5053LAN205G20250,13
5053LAN205G20250,5053FER209G20250,13
5053LAN203G20250,5053LAN205G20250,13
5053LAN205G20250,5053LAN203G20250,13
3034SAG201F20250,3034SAG206M20250,1
3034SAG206M20250,3034SAG201F20250,1
4043UME004M20250,4043UME204M20250,5
4043UME204M20250,4043UME004M20250,5
4043UME004M20250,4043UME208F20250,1
4043UME208F20250,4043UME004M20250,1
4043UME204M20250,4043UME208F20250,6
4043UME208F20250,4043UME204M20250,6
2025SÁL416G20250,2025SÁL629G20250,13
2025SÁL629G20250,2025SÁL416G20250,13
2025SÁL418G20250,2025SÁL629G20250,19
2025SÁL629G20250,2025SÁL418G20250,19
5053LÍF266L20250,5053LÍF614M20250,5
5053LÍF614M20250,5053LÍF266L20250,5
5053LÍF266L20250,5053LÍF644M20250,5
5053LÍF644M20250,5053LÍF266L20250,5
5053LÍF614M20250,5053LÍF644M20250,12
5053LÍF644M20250,5053LÍF614M20250,12
1012FRG405G20250,2025SÁL605G20250,6
2025SÁL605G20250,1012FRG405G20250,6
1012FRG405G20250,2025SÁL626G20250,3
2025SÁL626G20250,1012FRG405G20250,3
1012FRG405G20250,2025SÁL629G20250,5
2025SÁL629G20250,1012FRG405G20250,5
2025SÁL605G20250,2025SÁL626G20250,5
2025SÁL626G20250,2025SÁL605G20250,5
2025SÁL626G20250,2025SÁL629G20250,7
2025SÁL629G20250,2025SÁL626G20250,7
1011MAN601F20250,4043INT004F20250,19
4043INT004F20250,1011MAN601F20250,19
1011MAN601F20250,4043INT004M20250,16
4043INT004M20250,1011MAN601F20250,16
4043INT004F20250,4043INT004M20250,19
4043INT004M20250,4043INT004F20250,19
4042KME002F20250,4042LSS403F20250,16
4042LSS403F20250,4042KME002F20250,16
4042KME002F20250,4043UME002F20250,2
4043UME002F20250,4042KME002F20250,2
4042KME002F20250,4043UME004M20250,2
4043UME004M20250,4042KME002F20250,2
4042LSS403F20250,4043UME002F20250,2
4043UME002F20250,4042LSS403F20250,2
4042LSS403F20250,4043UME004M20250,2
4043UME004M20250,4042LSS403F20250,2
4043UME002F20250,4043UME004M20250,4
4043UME004M20250,4043UME002F20250,4
1014LÖG222F20250,1014LÖG441L20250,5
1014LÖG441L20250,1014LÖG222F20250,5
5055EFN008G20250,5055EFN202G20250,7
5055EFN202G20250,5055EFN008G20250,7
5055EFN008G20250,5055EFN208G20250,7
5055EFN208G20250,5055EFN008G20250,7
5055EFN008G20250,5055EFN209G20250,5
5055EFN209G20250,5055EFN008G20250,5
5055EFN008G20250,5055EFN210G20250,5
5055EFN210G20250,5055EFN008G20250,5
5055EFN008G20250,5055EÐL208G20250,5
5055EÐL208G20250,5055EFN008G20250,5
5055EFN202G20250,5055EFN208G20250,9
5055EFN208G20250,5055EFN202G20250,9
5055EFN202G20250,5055EFN210G20250,29
5055EFN210G20250,5055EFN202G20250,29
5055EFN208G20250,5055EFN209G20250,6
5055EFN209G20250,5055EFN208G20250,6
5055EFN208G20250,5055EFN210G20250,6
5055EFN210G20250,5055EFN208G20250,6
5055EFN208G20250,5055EÐL208G20250,5
5055EÐL208G20250,5055EFN208G20250,5
5055EFN209G20250,5055EFN210G20250,6
5055EFN210G20250,5055EFN209G20250,6
5055EFN210G20250,5055EÐL208G20250,3
5055EÐL208G20250,5055EFN210G20250,3
3034SAG041G20250,3034SAG319G20250,7
3034SAG319G20250,3034SAG041G20250,7
3034SAG041G20250,3034SAG413G20250,13
3034SAG413G20250,3034SAG041G20250,13
3034SAG319G20250,3034SAG413G20250,5
3034SAG413G20250,3034SAG319G20250,5
4041HHE201M20250,4041HHE404M20250,3
4041HHE404M20250,4041HHE201M20250,3
4041HHE201M20250,4041ÍÞH036M20250,5
4041ÍÞH036M20250,4041HHE201M20250,5
4041HHE201M20250,4041ÍÞH209F20250,5
4041ÍÞH209F20250,4041HHE201M20250,5
4041HHE201M20250,4043UME206F20250,1
4043UME206F20250,4041HHE201M20250,1
4041HHE404M20250,4041ÍÞH036M20250,5
4041ÍÞH036M20250,4041HHE404M20250,5
4041HHE404M20250,4041ÍÞH209F20250,3
4041ÍÞH209F20250,4041HHE404M20250,3
4041HHE404M20250,4043UME206F20250,1
4043UME206F20250,4041HHE404M20250,1
4041ÍÞH036M20250,4043UME206F20250,3
4043UME206F20250,4041ÍÞH036M20250,3
4041ÍÞH209F20250,4043UME206F20250,4
4043UME206F20250,4041ÍÞH209F20250,4
2023HGF403G20250,2023HVS202G20250,12
2023HVS202G20250,2023HGF403G20250,12
3034SAG041G20250,3034SAG269G20250,2
3034SAG269G20250,3034SAG041G20250,2
3034SAG041G20250,3034SAG437G20250,16
3034SAG437G20250,3034SAG041G20250,16
1016VIÐ271F20250,1016VIÐ283F20250,2
1016VIÐ283F20250,1016VIÐ271F20250,2
1016VIÐ271F20250,1016VIÐ284F20250,6
1016VIÐ284F20250,1016VIÐ271F20250,6
1011MAN203G20250,1011ÞJÓ204G20250,2
1011ÞJÓ204G20250,1011MAN203G20250,2
1011MAN203G20250,1011ÞJÓ450G20250,6
1011ÞJÓ450G20250,1011MAN203G20250,6
1011MAN203G20250,1011ÞJÓ605G20250,5
1011ÞJÓ605G20250,1011MAN203G20250,5
1011ÞJÓ204G20250,1011ÞJÓ450G20250,1
1011ÞJÓ450G20250,1011ÞJÓ204G20250,1
1011ÞJÓ204G20250,1011ÞJÓ605G20250,1
1011ÞJÓ605G20250,1011ÞJÓ204G20250,1
1011ÞJÓ450G20250,1011ÞJÓ605G20250,5
1011ÞJÓ605G20250,1011ÞJÓ450G20250,5
3031SPÆ004G20250,3031SPÆ201G20250,2
3031SPÆ201G20250,3031SPÆ004G20250,2
3031SPÆ004G20250,3031SPÆ204G20250,1
3031SPÆ204G20250,3031SPÆ004G20250,1
3031SPÆ004G20250,3031SPÆ205G20250,1
3031SPÆ205G20250,3031SPÆ004G20250,1
3031SPÆ004G20250,3031SPÆ267G20250,1
3031SPÆ267G20250,3031SPÆ004G20250,1
3031SPÆ201G20250,3031SPÆ204G20250,7
3031SPÆ204G20250,3031SPÆ201G20250,7
3031SPÆ201G20250,3031SPÆ205G20250,10
3031SPÆ205G20250,3031SPÆ201G20250,10
3031SPÆ201G20250,3031SPÆ267G20250,8
3031SPÆ267G20250,3031SPÆ201G20250,8
3031SPÆ204G20250,3031SPÆ205G20250,7
3031SPÆ205G20250,3031SPÆ204G20250,7
3031SPÆ204G20250,3031SPÆ267G20250,8
3031SPÆ267G20250,3031SPÆ204G20250,8
3031SPÆ205G20250,3031SPÆ267G20250,9
3031SPÆ267G20250,3031SPÆ205G20250,9
1011MAN261L20250,1011MAN346G20250,4
1011MAN346G20250,1011MAN261L20250,4
1011MAN261L20250,1011MAN502G20250,5
1011MAN502G20250,1011MAN261L20250,5
1011MAN261L20250,1011MAN507M20250,7
1011MAN507M20250,1011MAN261L20250,7
1011MAN346G20250,1011MAN502G20250,4
1011MAN502G20250,1011MAN346G20250,4
1011MAN346G20250,1011MAN507M20250,4
1011MAN507M20250,1011MAN346G20250,4
1011MAN502G20250,1011MAN507M20250,4
1011MAN507M20250,1011MAN502G20250,4
4043INT004M20250,4044ÍET402G20250,7
4044ÍET402G20250,4043INT004M20250,7
4043INT401G20250,4044ÍET402G20250,7
4044ÍET402G20250,4043INT401G20250,7
5052JAR028M20250,5052JAR033M20250,3
5052JAR033M20250,5052JAR028M20250,3
5052JAR028M20250,5052JAR251F20250,2
5052JAR251F20250,5052JAR028M20250,2
5052JAR028M20250,5052JAR258F20250,2
5052JAR258F20250,5052JAR028M20250,2
5052JAR028M20250,5052JEÐ209F20250,1
5052JEÐ209F20250,5052JAR028M20250,1
5052JAR033M20250,5052JAR258F20250,8
5052JAR258F20250,5052JAR033M20250,8
5052JAR033M20250,5052JEÐ209F20250,2
5052JEÐ209F20250,5052JAR033M20250,2
5052JAR251F20250,5052JEÐ209F20250,3
5052JEÐ209F20250,5052JAR251F20250,3
5051HBV201G20250,5051REI201G20250,41
5051REI201G20250,5051HBV201G20250,41
5051HBV201G20250,5051TÖL203G20250,59
5051TÖL203G20250,5051HBV201G20250,59
5051REI201G20250,5051TÖL203G20250,44
5051TÖL203G20250,5051REI201G20250,44
5051TÖL203G20250,5051TÖL205G20250,69
5051TÖL205G20250,5051TÖL203G20250,69
5053UAU201F20250,5053UAU247F20250,2
5053UAU247F20250,5053UAU201F20250,2
5053UAU201F20250,5053UAU260M20250,8
5053UAU260M20250,5053UAU201F20250,8
5053UAU247F20250,5053UAU260M20250,2
5053UAU260M20250,5053UAU247F20250,2
1013HAG208G20250,5055STÆ211G20250,1
5055STÆ211G20250,1013HAG208G20250,1
5051IÐN401G20250,5055STÆ211G20250,1
5055STÆ211G20250,5051IÐN401G20250,1
5051TÖL205G20250,5055STÆ211G20250,2
5055STÆ211G20250,5051TÖL205G20250,2
5055STÆ020G20250,5055STÆ211G20250,2
5055STÆ211G20250,5055STÆ020G20250,2
1016HSÞ001M20250,4042GKY001M20250,2
4042GKY001M20250,1016HSÞ001M20250,2
1016HSÞ001M20250,5051REI603M20250,1
5051REI603M20250,1016HSÞ001M20250,1
1016HSÞ001M20250,5051TÖL212F20250,2
5051TÖL212F20250,1016HSÞ001M20250,2
1016HSÞ001M20250,5051TÖL605M20250,3
5051TÖL605M20250,1016HSÞ001M20250,3
1016HSÞ001M20250,5051TÖL606M20250,1
5051TÖL606M20250,1016HSÞ001M20250,1
4042GKY001M20250,5051HBV205M20250,1
5051HBV205M20250,4042GKY001M20250,1
4042GKY001M20250,5051REI603M20250,1
5051REI603M20250,4042GKY001M20250,1
4042GKY001M20250,5051TÖL212F20250,1
5051TÖL212F20250,4042GKY001M20250,1
4042GKY001M20250,5051TÖL605M20250,3
5051TÖL605M20250,4042GKY001M20250,3
4042GKY001M20250,5051TÖL606M20250,1
5051TÖL606M20250,4042GKY001M20250,1
5051HBV205M20250,5051REI603M20250,4
5051REI603M20250,5051HBV205M20250,4
5051HBV205M20250,5051TÖL212F20250,5
5051TÖL212F20250,5051HBV205M20250,5
5051REI603M20250,5051TÖL212F20250,2
5051TÖL212F20250,5051REI603M20250,2
5051REI603M20250,5051TÖL605M20250,2
5051TÖL605M20250,5051REI603M20250,2
5051REI603M20250,5051TÖL606M20250,2
5051TÖL606M20250,5051REI603M20250,2
5051TÖL212F20250,5051TÖL605M20250,9
5051TÖL605M20250,5051TÖL212F20250,9
5051TÖL212F20250,5051TÖL606M20250,6
5051TÖL606M20250,5051TÖL212F20250,6
1011FÉL204G20250,1012FRG212G20250,2
1012FRG212G20250,1011FÉL204G20250,2
1011FÉL204G20250,1012FRG603G20250,3
1012FRG603G20250,1011FÉL204G20250,3
1011FÉL204G20250,1012FRG605G20250,3
1012FRG605G20250,1011FÉL204G20250,3
1012FRG212G20250,1012FRG603G20250,5
1012FRG603G20250,1012FRG212G20250,5
1012FRG212G20250,1012FRG605G20250,4
1012FRG605G20250,1012FRG212G20250,4
1012FRG603G20250,1012FRG605G20250,73
1012FRG605G20250,1012FRG603G20250,73
3031JAP502G20250,3033ABF024F20250,1
3033ABF024F20250,3031JAP502G20250,1
3031JAP502G20250,3033ABF841F20250,1
3033ABF841F20250,3031JAP502G20250,1
3031JAP502G20250,3033ABF842F20250,1
3033ABF842F20250,3031JAP502G20250,1
3033ABF024F20250,3033ABF841F20250,1
3033ABF841F20250,3033ABF024F20250,1
3033ABF024F20250,3033ABF842F20250,1
3033ABF842F20250,3033ABF024F20250,1
3033ABF841F20250,3033ABF842F20250,5
3033ABF842F20250,3033ABF841F20250,5
3031MAF203G20250,3031MAF207G20250,3
3031MAF207G20250,3031MAF203G20250,3
3031MAF203G20250,3034SAG041G20250,4
3034SAG041G20250,3031MAF203G20250,4
3031MAF207G20250,3034SAG041G20250,1
3034SAG041G20250,3031MAF207G20250,1
1011ÞJÓ261L20250,1011ÞJÓ442G20250,7
1011ÞJÓ442G20250,1011ÞJÓ261L20250,7
2023HGF202G20250,2023HGF403G20250,11
2023HGF403G20250,2023HGF202G20250,11
2023HGF202G20250,2023HGF404G20250,15
2023HGF404G20250,2023HGF202G20250,15
2023HGF203G20250,2023HGF403G20250,18
2023HGF403G20250,2023HGF203G20250,18
2023HGF203G20250,2023HGF404G20250,19
2023HGF404G20250,2023HGF203G20250,19
2023HGF204G20250,2023HGF403G20250,12
2023HGF403G20250,2023HGF204G20250,12
2023HGF204G20250,2023HGF404G20250,17
2023HGF404G20250,2023HGF204G20250,17
2023HGF402G20250,2023HGF403G20250,24
2023HGF403G20250,2023HGF402G20250,24
2023HGF402G20250,2023HGF404G20250,24
2023HGF404G20250,2023HGF402G20250,24
2023HGF403G20250,2023HGF404G20250,23
2023HGF404G20250,2023HGF403G20250,23
1016VIÐ415G20250,1016VIÐ416G20250,13
1016VIÐ416G20250,1016VIÐ415G20250,13
1016VIÐ415G20250,1016VIÐ601G20250,12
1016VIÐ601G20250,1016VIÐ415G20250,12
1016VIÐ415G20250,1016VIÐ602G20250,5
1016VIÐ602G20250,1016VIÐ415G20250,5
1016VIÐ416G20250,1016VIÐ601G20250,7
1016VIÐ601G20250,1016VIÐ416G20250,7
1016VIÐ416G20250,1016VIÐ602G20250,7
1016VIÐ602G20250,1016VIÐ416G20250,7
1016VIÐ416G20250,1016VIÐ626G20250,11
